timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
1767447303.510939837,0.000000000,-20.000000000,60.000000000,0.000000000,20.000000000
1767447303.544273138,0.000000000,-20.000000000,60.000000000,0.327785989,19.890738004
1767447303.577606440,0.000000000,-20.000000000,60.000000000,1.296818135,19.567727288
1767447303.610939741,0.000000000,-20.000000000,60.000000000,2.864745084,19.045084972
1767447303.644273281,0.000000000,-20.000000000,60.000000000,4.963040905,18.345653032
1767447303.677606583,0.000000000,-20.000000000,60.000000000,7.500000000,17.500000000
1767447303.710939884,0.000000000,-20.000000000,60.000000000,10.364745084,16.545084972
1767447303.744273186,0.000000000,-20.000000000,60.000000000,13.432073051,15.522642316
1767447303.777606487,0.000000000,-20.000000000,60.000000000,16.567926949,14.477357684
1767447303.810939789,0.000000000,-20.000000000,60.000000000,19.635254916,13.454915028
1767447303.844273090,0.000000000,-20.000000000,60.000000000,22.500000000,12.500000000
1767447303.877606392,0.000000000,-20.000000000,60.000000000,25.036959095,11.654346968
1767447303.910939932,0.000000000,-20.000000000,60.000000000,27.135254916,10.954915028
1767447303.944273233,0.000000000,-20.000000000,60.000000000,28.703181865,10.432272712
1767447303.977606535,0.000000000,-20.000000000,60.000000000,29.672214011,10.109261996
1767447304.010939837,0.000000000,-20.000000000,60.000000000,29.041075725,10.319641425
1767447304.044273138,0.000000000,-20.000000000,60.000000000,29.186670608,10.271109797
1767447304.077606440,0.000000000,-20.000000000,60.000000000,29.421801758,10.192732747
1767447304.110939741,0.000000000,-20.000000000,60.000000000,29.720584502,10.093138499
1767447304.144273281,0.000000000,-20.000000000,60.000000000,30.050127010,9.983290997
1767447304.177606583,0.000000000,-20.000000000,60.000000000,30.374151231,9.875282923
1767447304.210939884,0.000000000,-20.000000000,60.000000000,30.656986599,9.781004467
1767447304.244273186,0.000000000,-20.000000000,60.000000000,30.867496870,9.710834377
1767447304.277606487,0.000000000,-20.000000000,60.000000000,30.982507787,9.672497404
1767447304.310939789,0.000000000,-20.000000000,60.000000000,30.989358247,9.670213918
1767447304.344273090,0.000000000,-20.000000000,60.000000000,30.887294108,9.704235297
1767447304.377606392,0.000000000,-20.000000000,60.000000000,30.687551215,9.770816262
1767447304.410939932,0.000000000,-20.000000000,60.000000000,30.412118485,9.862627172
1767447304.444273233,0.000000000,-20.000000000,60.000000000,30.091317236,9.969560921
1767447304.477606535,0.000000000,-20.000000000,60.000000000,29.760463227,10.079845591
1767447304.510939837,0.000000000,-20.000000000,60.000000000,29.455978889,10.181340370
1767447304.544273138,0.000000000,-20.000000000,60.000000000,29.211383718,10.262872094
1767447304.577606440,0.000000000,-20.000000000,60.000000000,29.053604243,10.315465252
1767447304.610939741,0.000000000,-20.000000000,60.000000000,29.000009793,10.333330069
1767447304.644273281,0.000000000,-20.000000000,60.000000000,29.056500373,10.314499876
1767447304.677606583,0.000000000,-20.000000000,60.000000000,29.216857154,10.261047615
