timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
1767447303.510667086,0.000000000,-20.000000000,60.000000000,0.000000000,20.000000000
1767447303.544000387,0.242590498,-20.000000000,60.000000000,-0.161726999,20.000000000
1767447303.577333689,0.921604337,-20.000000000,60.000000000,-0.614402892,20.000000000
1767447303.610666990,1.898372111,-20.000000000,60.000000000,-1.265581407,20.000000000
1767447303.644000530,2.966036525,-20.000000000,60.000000000,-1.977357684,20.000000000
1767447303.677333832,3.882285677,-20.000000000,60.000000000,-2.588190451,20.000000000
1767447303.710667133,4.408389392,-20.000000000,60.000000000,-2.938926261,20.000000000
1767447303.744000435,4.348886421,-20.000000000,60.000000000,-2.899257614,20.000000000
1767447303.777333736,3.586107006,-20.000000000,60.000000000,-2.390738004,20.000000000
1767447303.810667038,2.104361696,-20.000000000,60.000000000,-1.402907797,20.000000000
1767447303.844000340,0.000000000,-20.000000000,60.000000000,-0.000000000,20.000000000
1767447303.877333641,-2.524540764,-20.000000000,60.000000000,1.683027176,20.000000000
1767447303.910667181,-5.182372542,-20.000000000,60.000000000,3.454915028,20.000000000
1767447303.944000483,-7.636963369,-20.000000000,60.000000000,5.091308913,20.000000000
1767447303.977333784,-9.545715351,-20.000000000,60.000000000,6.363810234,20.000000000
1767447304.010667086,-10.606601718,-20.000000000,60.000000000,7.071067812,20.000000000
1767447304.044000387,-10.601590932,-20.000000000,60.000000000,7.067727288,20.000000000
1767447304.077333689,-9.430864349,-20.000000000,60.000000000,6.287242899,20.000000000
1767447304.110666990,-7.132923872,-20.000000000,60.000000000,4.755282581,20.000000000
1767447304.144000530,-3.887451873,-20.000000000,60.000000000,2.591634582,20.000000000
1767447304.177333832,-0.000000000,-20.000000000,60.000000000,0.000000000,20.000000000
1767447304.210667133,4.130042371,-20.000000000,60.000000000,-2.753361581,20.000000000
1767447304.244000435,8.054528210,-20.000000000,60.000000000,-5.369685473,20.000000000
1767447304.277333736,11.329236460,-20.000000000,60.000000000,-7.552824307,20.000000000
1767447304.310667038,13.567627458,-20.000000000,60.000000000,-9.045084972,20.000000000
1767447304.344000340,14.488887394,-20.000000000,60.000000000,-9.659258263,20.000000000
1767447304.377333641,13.954104744,-20.000000000,60.000000000,-9.302736496,20.000000000
1767447304.410667181,11.985849790,-20.000000000,60.000000000,-7.990566527,20.000000000
1767447304.444000483,8.768479548,-20.000000000,60.000000000,-5.845653032,20.000000000
1767447304.477333784,4.628902460,-20.000000000,60.000000000,-3.085934973,20.000000000
1767447304.510667086,0.000000000,-20.000000000,60.000000000,-0.000000000,20.000000000
1767447304.544000387,-4.628902460,-20.000000000,60.000000000,3.085934973,20.000000000
1767447304.577333689,-8.768479548,-20.000000000,60.000000000,5.845653032,20.000000000
1767447304.610666990,-11.985849790,-20.000000000,60.000000000,7.990566527,20.000000000
1767447304.644000530,-13.954104744,-20.000000000,60.000000000,9.302736496,20.000000000
1767447304.677333832,-14.488887394,-20.000000000,60.000000000,9.659258263,20.000000000
1767447304.710667133,-13.567627458,-20.000000000,60.000000000,9.045084972,20.000000000
1767447304.744000435,-11.329236460,-20.000000000,60.000000000,7.552824307,20.000000000
1767447304.777333736,-8.054528210,-20.000000000,60.000000000,5.369685473,20.000000000
1767447304.810667038,-4.130042371,-20.000000000,60.000000000,2.753361581,20.000000000
1767447304.844000340,-0.000000000,-20.000000000,60.000000000,0.000000000,20.000000000
1767447304.877333641,3.887451873,-20.000000000,60.000000000,-2.591634582,20.000000000
1767447304.910667181,7.132923872,-20.000000000,60.000000000,-4.755282581,20.000000000
1767447304.944000483,9.430864349,-20.000000000,60.000000000,-6.287242899,20.000000000
1767447304.977333784,10.601590932,-20.000000000,60.000000000,-7.067727288,20.000000000
1767447305.010667086,10.606601718,-20.000000000,60.000000000,-7.071067812,20.000000000
1767447305.044000387,9.545715351,-20.000000000,60.000000000,-6.363810234,20.000000000
1767447305.077333689,7.636963369,-20.000000000,60.000000000,-5.091308913,20.000000000
1767447305.110666990,5.182372542,-20.000000000,60.000000000,-3.454915028,20.000000000
1767447305.144000530,2.524540764,-20.000000000,60.000000000,-1.683027176,20.000000000
1767447305.177333832,0.000000000,-20.000000000,60.000000000,-0.000000000,20.000000000
1767447305.210667133,-2.104361696,-20.000000000,60.000000000,1.402907797,20.000000000
1767447305.244000435,-3.586107006,-20.000000000,60.000000000,2.390738004,20.000000000
1767447305.277333736,-4.348886421,-20.000000000,60.000000000,2.899257614,20.000000000
1767447305.310667038,-4.408389392,-20.000000000,60.000000000,2.938926261,20.000000000
1767447305.344000340,-3.882285677,-20.000000000,60.000000000,2.588190451,20.000000000
1767447305.377333641,-2.966036525,-20.000000000,60.000000000,1.977357684,20.000000000
1767447305.410667181,-1.898372111,-20.000000000,60.000000000,1.265581407,20.000000000
1767447305.444000483,-0.921604337,-20.000000000,60.000000000,0.614402892,20.000000000
1767447305.477333784,-0.242590498,-20.000000000,60.000000000,0.161726999,20.000000000
